date,weekday,month,scheduled_departure,hour,origin,destination,train_type,weather,construction_work,is_rush_hour,is_weekend,delay_minutes,is_delayed
2023-01-22,Sunday,1,2023-01-22 16:34,16,Munich Hbf,Augsburg Hbf,RE,rain,False,False,True,2.4,False
2023-01-22,Sunday,1,2023-01-22 18:20,18,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,1.3,False
2023-01-22,Sunday,1,2023-01-22 19:20,19,Berlin Hbf,Hamburg Hbf,ICE,snow,False,True,True,6.1,True
2023-01-23,Monday,1,2023-01-23 07:14,7,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,3.6,False
2023-01-23,Monday,1,2023-01-23 07:29,7,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,2.3,False
2023-01-23,Monday,1,2023-01-23 07:49,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,1.2,False
2023-01-23,Monday,1,2023-01-23 08:54,8,Munich Hbf,Augsburg Hbf,RE,snow,False,True,False,1.9,False
2023-01-23,Monday,1,2023-01-23 08:58,8,Cologne Hbf,Berlin Hbf,ICE,storm,True,True,False,11.3,True
2023-01-23,Monday,1,2023-01-23 15:14,15,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,6.0,True
2023-01-23,Monday,1,2023-01-23 15:32,15,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,5.3,True
2023-01-23,Monday,1,2023-01-23 15:50,15,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,2.4,False
2023-01-23,Monday,1,2023-01-23 17:06,17,Munich Hbf,Augsburg Hbf,RE,clear,True,True,False,8.2,True
2023-01-23,Monday,1,2023-01-23 18:14,18,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,True,False,0.3,False
2023-01-23,Monday,1,2023-01-23 18:29,18,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,True,False,1.1,False
2023-01-23,Monday,1,2023-01-23 19:12,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,False,0.7,False
2023-01-23,Monday,1,2023-01-23 20:00,20,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,3.6,False
2023-01-24,Tuesday,1,2023-01-24 06:15,6,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,3.6,False
2023-01-24,Tuesday,1,2023-01-24 06:20,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,1.1,False
2023-01-24,Tuesday,1,2023-01-24 07:48,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,True,True,False,12.2,True
2023-01-24,Tuesday,1,2023-01-24 09:05,9,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,3.3,False
2023-01-24,Tuesday,1,2023-01-24 12:26,12,Cologne Hbf,Berlin Hbf,ICE,rain,True,False,False,7.4,True
2023-01-24,Tuesday,1,2023-01-24 13:41,13,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,8.4,True
2023-01-24,Tuesday,1,2023-01-24 15:15,15,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,2.8,False
2023-01-24,Tuesday,1,2023-01-24 16:07,16,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,1.2,False
2023-01-24,Tuesday,1,2023-01-24 16:42,16,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,False,4.5,False
2023-01-24,Tuesday,1,2023-01-24 17:02,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,True,False,0.3,False
2023-01-24,Tuesday,1,2023-01-24 18:43,18,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,4.2,False
2023-01-24,Tuesday,1,2023-01-24 20:41,20,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,False,False,1.6,False
2023-01-25,Wednesday,1,2023-01-25 07:51,7,Cologne Hbf,Berlin Hbf,ICE,snow,False,True,False,16.9,True
2023-01-25,Wednesday,1,2023-01-25 08:00,8,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,True,False,2.7,False
2023-01-25,Wednesday,1,2023-01-25 08:54,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.0,False
2023-01-25,Wednesday,1,2023-01-25 09:51,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,True,False,False,20.3,True
2023-01-25,Wednesday,1,2023-01-25 10:18,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,4.9,False
2023-01-25,Wednesday,1,2023-01-25 12:29,12,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,4.1,False
2023-01-25,Wednesday,1,2023-01-25 12:44,12,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,3.9,False
2023-01-25,Wednesday,1,2023-01-25 14:55,14,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.4,False
2023-01-25,Wednesday,1,2023-01-25 16:02,16,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,7.1,True
2023-01-25,Wednesday,1,2023-01-25 16:25,16,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,2.2,False
2023-01-25,Wednesday,1,2023-01-25 17:44,17,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,True,False,2.1,False
2023-01-25,Wednesday,1,2023-01-25 21:34,21,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,1.0,False
2023-01-25,Wednesday,1,2023-01-25 22:23,22,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.6,False
2023-01-25,Wednesday,1,2023-01-25 22:51,22,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,11.6,True
2023-01-26,Thursday,1,2023-01-26 07:13,7,Hamburg Hbf,Hannover Hbf,IC,rain,False,True,False,8.0,True
2023-01-26,Thursday,1,2023-01-26 07:19,7,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,True,False,0.9,False
2023-01-26,Thursday,1,2023-01-26 07:46,7,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,2.5,False
2023-01-26,Thursday,1,2023-01-26 08:42,8,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,3.5,False
2023-01-26,Thursday,1,2023-01-26 08:42,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,4.4,False
2023-01-26,Thursday,1,2023-01-26 08:52,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,2.0,False
2023-01-26,Thursday,1,2023-01-26 16:04,16,Leipzig Hbf,Dresden Hbf,RE,snow,False,False,False,1.3,False
2023-01-26,Thursday,1,2023-01-26 16:55,16,Cologne Hbf,Bonn Hbf,RE,snow,False,False,False,4.9,False
2023-01-26,Thursday,1,2023-01-26 18:11,18,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,1.4,False
2023-01-26,Thursday,1,2023-01-26 19:05,19,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,2.5,False
2023-01-26,Thursday,1,2023-01-26 21:33,21,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,3.0,False
2023-01-26,Thursday,1,2023-01-26 22:30,22,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,6.7,True
2023-01-27,Friday,1,2023-01-27 06:25,6,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,11.4,True
2023-01-27,Friday,1,2023-01-27 08:06,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,2.1,False
2023-01-27,Friday,1,2023-01-27 08:13,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,1.8,False
2023-01-27,Friday,1,2023-01-27 09:39,9,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,0.2,False
2023-01-27,Friday,1,2023-01-27 11:39,11,Cologne Hbf,Berlin Hbf,ICE,clear,True,False,False,16.7,True
2023-01-27,Friday,1,2023-01-27 13:00,13,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,4.2,False
2023-01-27,Friday,1,2023-01-27 16:04,16,Cologne Hbf,Berlin Hbf,ICE,snow,False,False,False,16.4,True
2023-01-27,Friday,1,2023-01-27 16:06,16,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,6.0,True
2023-01-27,Friday,1,2023-01-27 16:41,16,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,2.0,False
2023-01-27,Friday,1,2023-01-27 16:56,16,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,4.2,False
2023-01-27,Friday,1,2023-01-27 16:59,16,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,3.5,False
2023-01-27,Friday,1,2023-01-27 17:27,17,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,5.9,True
2023-01-27,Friday,1,2023-01-27 17:30,17,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,0.5,False
2023-01-27,Friday,1,2023-01-27 18:24,18,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,5.0,False
2023-01-27,Friday,1,2023-01-27 19:19,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,True,False,14.3,True
2023-01-28,Saturday,1,2023-01-28 06:17,6,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,True,4.5,False
2023-01-28,Saturday,1,2023-01-28 07:31,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,True,True,12.7,True
2023-01-28,Saturday,1,2023-01-28 10:10,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,True,5.5,True
2023-01-28,Saturday,1,2023-01-28 12:39,12,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,2.4,False
2023-01-28,Saturday,1,2023-01-28 16:37,16,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,2.2,False
2023-01-28,Saturday,1,2023-01-28 16:48,16,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,True,False,True,0.5,False
2023-01-28,Saturday,1,2023-01-28 17:46,17,Leipzig Hbf,Dresden Hbf,RE,rain,True,True,True,2.9,False
2023-01-28,Saturday,1,2023-01-28 18:36,18,Munich Hbf,Augsburg Hbf,RE,clear,False,True,True,1.8,False
2023-01-29,Sunday,1,2023-01-29 07:25,7,Munich Hbf,Augsburg Hbf,RE,storm,False,True,True,3.0,False
2023-01-29,Sunday,1,2023-01-29 07:54,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,True,5.0,False
2023-01-29,Sunday,1,2023-01-29 13:27,13,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,False,True,2.9,False
2023-01-29,Sunday,1,2023-01-29 15:20,15,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,False,True,1.6,False
2023-01-29,Sunday,1,2023-01-29 18:30,18,Cologne Hbf,Bonn Hbf,RE,rain,True,True,True,7.4,True
2023-01-29,Sunday,1,2023-01-29 21:56,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,3.9,False
2023-01-30,Monday,1,2023-01-30 06:25,6,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,1.0,False
2023-01-30,Monday,1,2023-01-30 07:07,7,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.5,False
2023-01-30,Monday,1,2023-01-30 07:40,7,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,True,False,0.2,False
2023-01-30,Monday,1,2023-01-30 07:50,7,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,2.6,False
2023-01-30,Monday,1,2023-01-30 08:29,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,1.3,False
2023-01-30,Monday,1,2023-01-30 08:31,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,1.7,False
2023-01-30,Monday,1,2023-01-30 09:57,9,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,1.6,False
2023-01-30,Monday,1,2023-01-30 11:27,11,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,False,6.1,True
2023-01-30,Monday,1,2023-01-30 12:15,12,Cologne Hbf,Bonn Hbf,RE,snow,False,False,False,4.5,False
2023-01-30,Monday,1,2023-01-30 12:45,12,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,2.0,False
2023-01-30,Monday,1,2023-01-30 14:12,14,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,1.9,False
2023-01-30,Monday,1,2023-01-30 17:10,17,Munich Hbf,Augsburg Hbf,RE,snow,True,True,False,7.1,True
2023-01-30,Monday,1,2023-01-30 18:51,18,Leipzig Hbf,Dresden Hbf,RE,storm,True,True,False,6.2,True
2023-01-30,Monday,1,2023-01-30 19:52,19,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,5.8,True
2023-01-30,Monday,1,2023-01-30 19:56,19,Hamburg Hbf,Hannover Hbf,IC,snow,False,True,False,4.1,False
2023-01-30,Monday,1,2023-01-30 22:41,22,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,4.5,False
2023-01-31,Tuesday,1,2023-01-31 05:04,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,False,5.6,True
2023-01-31,Tuesday,1,2023-01-31 05:52,5,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,31.0,True
2023-01-31,Tuesday,1,2023-01-31 09:14,9,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,1.7,False
2023-01-31,Tuesday,1,2023-01-31 09:52,9,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,1.1,False
2023-01-31,Tuesday,1,2023-01-31 10:00,10,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,1.6,False
2023-01-31,Tuesday,1,2023-01-31 11:45,11,Cologne Hbf,Berlin Hbf,ICE,snow,True,False,False,11.4,True
2023-01-31,Tuesday,1,2023-01-31 15:08,15,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,1.1,False
2023-01-31,Tuesday,1,2023-01-31 15:50,15,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,3.1,False
2023-01-31,Tuesday,1,2023-01-31 16:44,16,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,2.5,False
2023-01-31,Tuesday,1,2023-01-31 18:26,18,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,1.7,False
2023-01-31,Tuesday,1,2023-01-31 18:50,18,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,1.2,False
2023-02-01,Wednesday,2,2023-02-01 05:47,5,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,12.2,True
2023-02-01,Wednesday,2,2023-02-01 07:29,7,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,0.2,False
2023-02-01,Wednesday,2,2023-02-01 07:48,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,1.6,False
2023-02-01,Wednesday,2,2023-02-01 07:51,7,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,0.3,False
2023-02-01,Wednesday,2,2023-02-01 08:35,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,True,False,0.9,False
2023-02-01,Wednesday,2,2023-02-01 11:11,11,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,2.7,False
2023-02-01,Wednesday,2,2023-02-01 15:55,15,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,2.9,False
2023-02-01,Wednesday,2,2023-02-01 16:35,16,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,False,2.6,False
2023-02-01,Wednesday,2,2023-02-01 17:34,17,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,2.2,False
2023-02-01,Wednesday,2,2023-02-01 17:35,17,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,1.8,False
2023-02-01,Wednesday,2,2023-02-01 18:07,18,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,1.9,False
2023-02-02,Thursday,2,2023-02-02 05:21,5,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,3.1,False
2023-02-02,Thursday,2,2023-02-02 06:17,6,Cologne Hbf,Berlin Hbf,ICE,storm,False,False,False,5.6,True
2023-02-02,Thursday,2,2023-02-02 07:09,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,True,False,0.9,False
2023-02-02,Thursday,2,2023-02-02 08:24,8,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,4.5,False
2023-02-02,Thursday,2,2023-02-02 11:00,11,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,False,False,2.1,False
2023-02-02,Thursday,2,2023-02-02 16:09,16,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,False,False,0.2,False
2023-02-02,Thursday,2,2023-02-02 16:25,16,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,1.5,False
2023-02-02,Thursday,2,2023-02-02 16:26,16,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,4.2,False
2023-02-02,Thursday,2,2023-02-02 19:31,19,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,2.2,False
2023-02-02,Thursday,2,2023-02-02 21:50,21,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,10.7,True
2023-02-03,Friday,2,2023-02-03 06:06,6,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,0.7,False
2023-02-03,Friday,2,2023-02-03 06:09,6,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,11.7,True
2023-02-03,Friday,2,2023-02-03 09:30,9,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.7,False
2023-02-03,Friday,2,2023-02-03 11:08,11,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,1.0,False
2023-02-03,Friday,2,2023-02-03 15:36,15,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,5.1,True
2023-02-03,Friday,2,2023-02-03 16:19,16,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,1.0,False
2023-02-03,Friday,2,2023-02-03 20:30,20,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,False,False,2.2,False
2023-02-03,Friday,2,2023-02-03 20:30,20,Cologne Hbf,Berlin Hbf,ICE,snow,False,False,False,10.3,True
2023-02-03,Friday,2,2023-02-03 20:37,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,False,17.6,True
2023-02-03,Friday,2,2023-02-03 22:43,22,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,True,False,False,10.9,True
2023-02-03,Friday,2,2023-02-03 22:45,22,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,4.2,False
2023-02-04,Saturday,2,2023-02-04 05:28,5,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,5.7,True
2023-02-04,Saturday,2,2023-02-04 05:57,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,True,3.4,False
2023-02-04,Saturday,2,2023-02-04 06:20,6,Hamburg Hbf,Hannover Hbf,IC,storm,False,False,True,0.7,False
2023-02-04,Saturday,2,2023-02-04 07:40,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,True,3.9,False
2023-02-04,Saturday,2,2023-02-04 07:40,7,Berlin Hbf,Hamburg Hbf,ICE,snow,False,True,True,7.1,True
2023-02-04,Saturday,2,2023-02-04 07:52,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,True,1.5,False
2023-02-04,Saturday,2,2023-02-04 09:08,9,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,2.5,False
2023-02-04,Saturday,2,2023-02-04 10:45,10,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,False,True,2.6,False
2023-02-04,Saturday,2,2023-02-04 11:50,11,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,True,4.3,False
2023-02-04,Saturday,2,2023-02-04 14:21,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,True,1.4,False
2023-02-04,Saturday,2,2023-02-04 15:24,15,Cologne Hbf,Bonn Hbf,RE,snow,False,False,True,4.4,False
2023-02-04,Saturday,2,2023-02-04 15:32,15,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,False,True,1.7,False
2023-02-04,Saturday,2,2023-02-04 15:54,15,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,False,True,0.4,False
2023-02-04,Saturday,2,2023-02-04 17:22,17,Munich Hbf,Augsburg Hbf,RE,storm,False,True,True,0.7,False
2023-02-04,Saturday,2,2023-02-04 19:35,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,True,True,True,22.3,True
2023-02-04,Saturday,2,2023-02-04 20:06,20,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,True,2.3,False
2023-02-04,Saturday,2,2023-02-04 22:43,22,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,False,True,4.0,False
2023-02-05,Sunday,2,2023-02-05 05:47,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,True,False,True,21.7,True
2023-02-05,Sunday,2,2023-02-05 06:11,6,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,0.6,False
2023-02-05,Sunday,2,2023-02-05 12:40,12,Munich Hbf,Augsburg Hbf,RE,rain,False,False,True,0.9,False
2023-02-05,Sunday,2,2023-02-05 15:00,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,False,True,4.8,False
2023-02-05,Sunday,2,2023-02-05 15:42,15,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,False,True,5.2,True
2023-02-05,Sunday,2,2023-02-05 19:34,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,True,True,True,0.7,False
2023-02-05,Sunday,2,2023-02-05 19:56,19,Berlin Hbf,Hamburg Hbf,ICE,clear,True,True,True,3.7,False
2023-02-05,Sunday,2,2023-02-05 20:31,20,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,True,6.7,True
2023-02-06,Monday,2,2023-02-06 05:39,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,4.3,False
2023-02-06,Monday,2,2023-02-06 05:46,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.5,False
2023-02-06,Monday,2,2023-02-06 05:47,5,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.4,False
2023-02-06,Monday,2,2023-02-06 05:55,5,Leipzig Hbf,Dresden Hbf,RE,snow,False,False,False,7.1,True
2023-02-06,Monday,2,2023-02-06 06:53,6,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,3.8,False
2023-02-06,Monday,2,2023-02-06 07:49,7,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,1.2,False
2023-02-06,Monday,2,2023-02-06 11:22,11,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,11.0,True
2023-02-06,Monday,2,2023-02-06 12:36,12,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,51.3,True
2023-02-06,Monday,2,2023-02-06 15:52,15,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,3.0,False
2023-02-06,Monday,2,2023-02-06 17:18,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,2.0,False
2023-02-06,Monday,2,2023-02-06 17:40,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,5.2,True
2023-02-06,Monday,2,2023-02-06 18:35,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,3.9,False
2023-02-06,Monday,2,2023-02-06 19:20,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,5.9,True
2023-02-06,Monday,2,2023-02-06 21:39,21,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,0.5,False
2023-02-07,Tuesday,2,2023-02-07 08:56,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,2.2,False
2023-02-07,Tuesday,2,2023-02-07 09:57,9,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,7.4,True
2023-02-07,Tuesday,2,2023-02-07 10:34,10,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,False,False,2.8,False
2023-02-07,Tuesday,2,2023-02-07 13:49,13,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,3.3,False
2023-02-07,Tuesday,2,2023-02-07 14:32,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,9.9,True
2023-02-07,Tuesday,2,2023-02-07 14:45,14,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,0.5,False
2023-02-07,Tuesday,2,2023-02-07 17:05,17,Hamburg Hbf,Hannover Hbf,IC,clear,True,True,False,6.4,True
2023-02-07,Tuesday,2,2023-02-07 21:43,21,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,6.2,True
2023-02-08,Wednesday,2,2023-02-08 09:24,9,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,5.1,True
2023-02-08,Wednesday,2,2023-02-08 14:42,14,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,1.4,False
2023-02-08,Wednesday,2,2023-02-08 15:36,15,Cologne Hbf,Bonn Hbf,RE,rain,True,False,False,3.7,False
2023-02-08,Wednesday,2,2023-02-08 16:37,16,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,8.6,True
2023-02-08,Wednesday,2,2023-02-08 17:13,17,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,3.7,False
2023-02-08,Wednesday,2,2023-02-08 17:57,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,7.8,True
2023-02-08,Wednesday,2,2023-02-08 19:09,19,Cologne Hbf,Berlin Hbf,ICE,snow,False,True,False,13.2,True
2023-02-09,Thursday,2,2023-02-09 07:44,7,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,True,True,False,3.2,False
2023-02-09,Thursday,2,2023-02-09 08:33,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,2.0,False
2023-02-09,Thursday,2,2023-02-09 15:42,15,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,4.7,False
2023-02-09,Thursday,2,2023-02-09 17:12,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,1.5,False
2023-02-09,Thursday,2,2023-02-09 17:33,17,Cologne Hbf,Berlin Hbf,ICE,snow,False,True,False,14.8,True
2023-02-09,Thursday,2,2023-02-09 17:49,17,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,True,False,1.8,False
2023-02-09,Thursday,2,2023-02-09 20:43,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,4.0,False
2023-02-09,Thursday,2,2023-02-09 21:12,21,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,6.4,True
2023-02-09,Thursday,2,2023-02-09 22:23,22,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.2,False
2023-02-10,Friday,2,2023-02-10 06:15,6,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,2.0,False
2023-02-10,Friday,2,2023-02-10 08:14,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,True,False,6.5,True
2023-02-10,Friday,2,2023-02-10 12:01,12,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.8,False
2023-02-10,Friday,2,2023-02-10 12:15,12,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,0.9,False
